age,annual_income,spending_score,membership_years,purchase_frequency,last_purchase_amount,cluster,pca1,pca2
46,89101,21,5.7,15,14.4,1,0.865199586673621,0.016489913625232205
66,53947,60,8.6,18,105.85,2,0.8977529607771642,0.8937498040374411
65,141439,58,15.0,17,179.34,2,1.1052776108219646,2.8820227684182878
47,200000,41,1.0,11,132.8,3,2.0242320613669165,1.934322486266545
29,123376,46,2.6,10,82.34,3,0.1566173103275002,0.7226161454534453
52,65402,45,1.8,9,19.62,1,-0.2177800428958239,0.1629407062343265
28,197324,26,2.5,13,69.86,3,1.8375319076777745,1.2853760384245094
63,70409,51,0.5,19,141.36,1,2.323995423101551,0.023336051581326022
67,28430,36,5.8,15,27.02,1,0.4476769929532315,-0.2121979346540656
38,47879,52,7.2,16,62.98,2,-0.023348292980777972,0.05499883249753597
38,77420,81,1.8,14,45.85,4,0.35738433152446736,0.7714002348015483
22,80464,51,1.0,12,401.35,1,0.3118924336298205,-0.3252555267122084
65,24955,3,0.5,13,151.69,1,0.9809566712584105,-1.6004168980589553
37,25434,14,3.5,11,113.41,1,-0.5349536607434224,-1.4363753232529592
54,39943,49,1.1,12,10.0,1,0.14666477660263097,-0.29507236731065173
20,67556,77,7.2,20,67.18,2,0.4251220474568037,0.49573099830116224
61,72950,91,3.3,17,45.33,4,1.160997497058067,1.38753648618979
50,53358,1,3.1,13,44.86,1,0.6022505578155897,-1.1620957319782472
70,29713,57,2.5,7,10.0,4,-0.8549444090497482,0.3540199415348795
26,138991,17,0.1,11,14.8,3,0.9559748811210818,-0.04524789574641485
26,25764,50,8.1,12,50.32,2,-1.4832619634934074,-0.31310883215536195
21,107087,98,3.0,23,207.94,3,2.0281904019488954,1.0654748617323428
52,76366,14,15.0,11,26.88,2,-1.017071444872556,0.8322672525991848
34,105683,59,2.3,10,33.79,3,-0.07005242208901731,0.830481577944102
51,37546,81,3.7,15,462.81,4,0.5164017708824775,0.36243137587057944
41,44999,3,0.2,11,38.24,1,0.21899086197621873,-1.6196217313550263
49,50666,98,3.0,12,46.78,4,-0.414535164627285,1.1472713816889937
18,36833,40,4.3,9,47.55,1,-1.5881003453913614,-0.7841562336573615
25,56114,89,4.5,15,10.86,4,-0.4325165966220549,0.6352548200537119
62,126431,66,4.4,20,108.44,3,2.594027479899287,1.629593724674234
40,22514,34,0.8,6,24.94,1,-1.4240131263385212,-0.9909936761571283
64,33046,90,11.1,11,52.66,2,-1.408018887431975,1.7880716799455347
57,30963,95,15.0,10,93.06,2,-2.265265020843513,2.1644631890362667
29,46320,9,0.2,19,561.76,0,2.0225843036965605,-2.1713330376111686
29,45192,94,8.3,13,11.23,2,-1.3799059767814434,1.1103640457856938
63,77916,84,1.0,15,154.16,4,1.307820821274164,1.140440335219399
64,50022,21,3.5,11,154.85,1,0.3750080537823308,-0.405348603283354
32,58790,93,1.2,11,25.38,4,-0.6599121925398526,0.7186408826316106
58,62259,25,10.3,14,112.1,2,0.10152821196757164,0.3610091045953979
36,56797,44,0.3,18,392.34,1,1.6601339683778364,-0.9215122694865918
43,74756,25,2.1,13,21.8,1,0.6236824088443131,-0.4565614067956988
69,45551,9,1.7,6,72.95,1,-0.33565283138898877,-0.6340826430192813
46,131639,62,1.2,12,88.74,3,1.0954484758251652,1.3258582925311952
39,200000,26,3.1,8,103.65,3,1.0802205014906805,1.7659239606771573
57,74887,57,0.4,14,137.43,4,1.2045668577385142,0.3171899099054986
38,56206,37,3.8,9,66.66,1,-0.7847958133889901,-0.24531139847475902
68,71306,16,11.8,13,101.1,2,0.12350626095889289,0.6606052222441576
55,25320,37,4.9,4,18.29,1,-1.9739266278574692,-0.11464284450152079
37,54614,76,5.9,10,66.47,2,-1.1923150215817442,0.8248979518621044
46,31609,24,1.3,5,30.83,1,-1.34709387341825,-0.8928064540996697
68,66568,26,1.2,10,12.48,1,0.5770799273688744,-0.08688892759814405
21,31703,20,2.2,19,29.64,1,0.8121763370289005,-1.8857054677661953
24,39860,9,0.1,12,75.44,1,-0.03165465752327372,-1.923818860132367
45,15943,87,8.7,7,92.11,2,-2.505986388616656,1.000962725758208
45,24247,29,0.5,11,11.92,1,-0.224040833229955,-1.2128636230924743
21,60652,31,7.0,6,17.72,2,-2.0997876975217173,-0.16871607771352862
39,29105,19,0.3,8,130.27,1,-0.6805998083598372,-1.431884769946944
29,92805,20,5.2,13,100.46,3,0.2780446865409883,-0.2573149024906664
62,27657,87,0.5,11,158.3,4,-0.11642913308000889,0.49255233722303793
20,64341,27,0.1,15,281.86,1,0.8462026197436541,-1.360799577724541
39,31035,94,3.8,10,104.11,4,-1.3014801253644197,0.6932644077309853
61,61776,85,1.0,13,33.19,4,0.5314855218508786,0.9922299398152515
19,19518,44,3.8,10,62.67,1,-1.5430908885138717,-1.0414318785793215
41,37350,35,2.4,9,400.16,1,-0.45063805703266424,-0.8058092673700986
51,29503,71,0.3,10,1506.19,0,0.9096530044417047,-0.541779603100982
44,83277,22,8.1,10,95.17,2,-0.47525529206022615,0.3151732662636143
58,64689,74,1.8,18,103.82,4,1.5608835926664075,0.5803678386600655
18,23399,87,4.0,15,130.43,4,-0.8169349582050003,-0.15694727153236576
25,43394,15,2.1,16,56.18,1,0.5289804557087702,-1.6514562604522756
40,30841,94,2.8,6,220.66,4,-1.8488875532702154,0.7192573499227825
55,86695,98,1.1,17,183.03,4,1.5429988993711359,1.3980564754346805
23,105125,13,0.7,12,83.53,3,0.6818340174909613,-0.7422071393148798
39,20640,4,2.3,9,37.28,1,-0.7999847905716396,-1.7336265018269061
42,80500,82,1.7,14,10.0,4,0.45687534950053915,0.9197687039317024
35,29912,56,1.5,16,131.49,1,0.4018241759098814,-0.7863467546884211
34,42118,23,3.3,7,70.49,1,-1.2799075635942425,-0.8549904794388589
29,49978,97,3.5,20,22.53,4,0.6490603364806522,0.5040712354254626
23,145796,98,0.1,14,14.07,3,0.9287581644277698,1.8505690039561358
43,26841,34,1.2,7,120.75,1,-1.056464984127222,-0.9020051726257178
44,80890,100,1.6,18,10.0,4,1.176512360929058,1.2319586371132538
25,24272,99,0.3,10,78.22,4,-1.3474047777089548,0.11402383781356303
36,23286,17,0.8,12,150.24,1,-0.04722578331279237,-1.738977863184725
59,49865,28,0.2,17,105.62,1,1.755958899983578,-0.8724505419097439
18,49664,14,15.0,14,34.16,2,-1.520925878364886,-0.3228410052363563
46,15000,34,4.0,12,12.19,1,-0.5813567653682788,-0.9105323757447233
62,98297,75,0.3,6,110.43,4,-0.14247796072245633,1.5255623099624922
66,15000,57,0.1,9,230.59,4,-0.23036305862254747,-0.35271757099809176
52,44910,77,3.8,14,27.46,4,0.03265524097527925,0.6116240429064769
57,108724,97,1.7,12,100.31,3,0.7241481117255235,2.046609835395873
31,184519,55,4.6,13,364.24,3,1.541359293844258,1.9355530910229424
52,39425,66,7.7,13,81.99,2,-0.5680860073539642,0.6671843624520605
65,20748,98,2.7,10,33.91,4,-0.8101135863109714,1.0062644011651085
62,106332,93,0.6,9,190.38,4,0.45799785939644067,1.97354480200916
37,82379,37,4.6,10,22.53,1,-0.4125034841128551,0.21403048134638417
66,36556,68,9.4,14,11.5,2,-0.3763254000042441,1.0778854287153345
30,33879,76,2.6,8,144.72,4,-1.5420140349955584,0.08506117823174769
55,31874,26,3.4,14,33.54,1,0.395190627912786,-0.8175049005799611
66,39864,61,1.2,11,37.34,4,0.13611323279424195,0.24679321930212295
63,59257,92,1.4,4,25.73,4,-1.3683878451626532,1.5472485882497162
66,34905,67,4.0,20,30.96,4,1.4825309873485464,0.2473582179533185
25,37656,84,7.9,13,294.02,2,-1.1658790397444603,0.5317051661791008
60,72024,74,3.0,10,401.42,4,0.24046014560364817,1.0527594189398426
37,20141,52,4.7,8,470.58,4,-1.3064062771060905,-0.4996891660424421
50,39121,18,0.6,6,201.98,1,-0.6628960500419845,-1.0178660516281322
43,17933,53,0.7,16,95.54,1,0.516181310027106,-0.9743592955864323
56,52315,63,2.3,16,10.0,4,0.8941105901534706,0.24273939124382454
38,15311,53,0.6,12,43.6,4,-0.4694397655734498,-0.9421246655729701
70,83617,27,3.0,18,726.4,0,2.904947386989729,-0.1469195736132399
66,22274,31,1.0,14,32.37,1,0.7708554101750271,-0.8936486351562508
59,16923,91,4.7,11,335.95,4,-0.6890121751811757,0.718359042137394
60,39412,1,5.0,11,58.33,1,0.0342154725156535,-0.9439568145933489
58,136853,6,1.9,10,10.0,3,1.319696543001859,0.44839814560287916
26,75110,11,0.6,10,117.75,1,0.02753683491729257,-1.1631879247449612
41,15469,34,3.1,17,249.51,1,0.6498733879259438,-1.3637381053062199
54,21897,84,14.8,13,51.48,2,-1.7766074389065258,1.5793061885690172
66,38663,63,2.9,13,239.77,4,0.495266208949858,0.2938940794741311
58,187777,53,0.1,13,10.0,3,2.4125509854040703,2.1032269525573266
34,27906,85,0.1,13,10.35,4,-0.4261112958783114,-0.11552644862503825
41,28042,85,1.2,15,69.81,4,0.05925474316145369,0.022856621938447414
38,122572,18,0.7,15,96.79,3,1.8179944212332941,-0.1941845487896084
68,55102,21,5.0,11,278.08,1,0.468276425138732,-0.14772871689736544
56,92207,19,5.6,8,117.53,3,-0.14232546177390742,0.4191965866885316
58,31689,4,0.9,10,13.04,1,0.11756450915990224,-1.3863490665585954
56,46120,77,1.2,12,70.5,4,0.09382957885412392,0.5035055564281103
30,107945,82,0.8,14,112.27,3,0.7423265007246405,1.0167069796461063
28,44940,29,7.2,15,10.0,2,-0.35544721855436356,-0.6682888090757746
63,96166,25,2.1,10,51.81,3,0.7786118723480273,0.34932176165928747
36,61843,56,3.2,5,36.5,4,-1.6671607832573583,0.3736581723562313
28,26271,77,1.6,13,24.89,4,-0.6862818076904251,-0.2974597699103984
30,48543,63,3.0,14,99.34,4,-0.14215734713365796,-0.168833534035574
63,88329,27,1.5,13,13.74,1,1.2989775911824597,0.11013718352947612
62,73251,60,1.2,17,90.04,4,1.7313973216604819,0.43471349748939386
18,47851,83,3.0,7,106.85,4,-1.9766368542039732,0.3559097729010661
57,15755,49,2.7,16,200.44,1,0.6973910116056814,-0.6937560120964034
61,16687,65,1.0,8,14.18,4,-0.9036244499854894,-0.013058411593528189
36,18958,38,0.5,12,10.0,1,-0.3689767856650892,-1.2793018891629813
29,36088,83,1.4,10,76.3,4,-1.1130470967959314,0.09947356373434903
25,39094,52,1.6,10,38.72,4,-0.9785767752364206,-0.6386441127283713
25,20226,1,3.0,10,1777.89,0,0.6961844988115108,-2.6764975606351347
70,90536,40,7.4,14,94.65,2,0.9480456090951168,1.1071493219185737
62,22965,81,0.1,7,58.54,4,-0.9771765514885814,0.42388578127165005
29,21539,21,0.8,14,44.37,1,0.03815203596265707,-1.8337387193802774
65,51685,86,0.6,9,12.66,4,-0.2868490840283208,1.0483562354673102
50,87934,15,2.1,11,107.41,1,0.7124488159178827,-0.31602289344756895
62,168200,50,1.7,7,49.65,3,0.9212699700050915,2.166068074585473
43,69530,48,3.9,10,49.7,4,-0.4174055084632842,0.3010070855920716
56,126487,32,0.8,15,61.15,3,2.1179096228398597,0.5520781333605841
45,23688,49,2.7,13,71.2,1,-0.19870530022570035,-0.6176828222711648
22,179125,68,6.5,12,10.0,3,0.3934919693928686,2.3621050799914283
25,16044,45,7.2,12,149.07,2,-1.386141000757839,-0.7342364281813596
42,36231,32,9.6,9,19.77,2,-1.6546301984381533,-0.01618919934780423
44,68623,4,4.5,11,46.26,1,0.06899114436869794,-0.7354610186674361
63,18711,65,7.1,23,255.47,2,1.6667402655164225,-0.002665674500954857
40,28106,97,0.8,17,461.9,4,0.7686622603761396,0.03322386641983274
47,25551,71,0.7,12,10.0,4,-0.322785471110919,-0.1597771021654079
62,40695,73,0.0,12,56.62,4,0.32402911107338644,0.31232158125336396
64,115030,65,3.7,11,75.75,3,0.7530994945671635,1.7482494479862527
40,49518,80,8.3,6,10.0,2,-2.3662587412463814,1.3093954315541803
66,37129,18,0.6,11,143.04,1,0.6185270105423663,-0.9347087260429505
64,15000,54,3.0,9,62.77,4,-0.7638301787710365,-0.1083240481767066
37,64864,47,4.1,13,68.92,1,-0.01000235198857806,-0.00830307792078284
35,78748,6,7.9,11,18.15,2,-0.45944273328024426,-0.3350430890258695
35,17676,66,3.1,9,89.61,4,-1.4689914496487755,-0.2947046191738084
19,47090,9,10.5,20,149.29,2,0.36435129060961424,-1.1921359302932832
21,55039,68,1.3,17,63.61,4,0.4681971182756408,-0.3780589526002778
47,87444,23,1.3,19,29.47,1,2.1973596777250837,-0.5447215605249395
50,31733,43,2.3,11,32.35,1,-0.3244413482551456,-0.4925721334511289
53,28992,51,1.5,14,71.13,1,0.3793956831935161,-0.49999427741006963
35,37275,72,0.0,12,57.89,4,-0.32249827929888325,-0.2504293545922595
54,105943,25,3.9,10,161.71,3,0.5880146318621271,0.4844803419054087
36,91702,80,4.2,13,30.68,4,-0.002370062014457037,1.224961648542524
64,48396,35,4.1,14,12.65,1,0.6335805190398485,-0.09644551334928589
45,90387,17,1.3,15,84.04,1,1.4892764297172256,-0.543937235639089
57,15000,18,2.2,14,30.78,1,0.43126051006070093,-1.36446887028784
37,78825,27,1.3,14,139.83,1,0.9342846688318708,-0.6129498833218475
66,25052,15,0.0,11,55.09,1,0.4759586959631747,-1.228207502551788
50,141522,81,2.5,13,119.79,3,1.2339007980113328,2.09475424061382
29,25885,69,0.4,11,16.16,4,-0.8686678771108343,-0.5186415295497333
68,29388,80,0.3,12,64.85,4,0.23168527926373195,0.4345929210932821
32,68696,15,4.2,11,23.59,1,-0.2754833786958927,-0.7051143747973283
58,72792,42,0.0,12,12.62,1,0.847616645303055,0.022703584912029885
56,37503,34,9.6,9,19.43,2,-1.3372965055613795,0.30323322323569846
19,61257,48,2.2,14,28.41,1,-0.08153748367123256,-0.5781228264889795
46,65987,83,12.2,12,243.14,2,-1.0888325759196575,1.825659583737893
58,62060,8,0.2,10,27.52,1,0.5716491796113994,-0.8785657241677912
27,38455,10,2.6,10,11.87,1,-0.7531156097238139,-1.5172461872262553
19,66378,5,1.3,15,63.93,1,0.6698210566272678,-1.676432187195916
68,113985,48,5.6,21,56.54,3,2.720026795300195,1.2036648993044003
28,23498,26,1.3,9,30.25,1,-1.0743659723062493,-1.451018263123642
30,29612,86,0.9,9,44.99,4,-1.3669563599724004,0.08619674758621494
27,49829,23,5.8,18,176.17,1,0.6620396071028304,-1.0704262604405952
31,26010,62,1.4,12,122.1,4,-0.5842536859779692,-0.6275839521285628
35,16613,13,0.1,9,110.07,1,-0.6779600634269746,-1.8997446089025247
68,94454,9,1.5,11,13.19,1,1.2330888628807641,-0.059429381728814346
26,15000,20,3.2,10,1743.86,0,0.44368931427188935,-2.2508609248359064
56,38506,92,0.9,8,192.77,4,-0.7695307312361752,0.8229408157561432
45,77293,57,1.7,14,101.54,4,0.7716362472667628,0.2844428293858923
20,57527,24,0.2,6,13.5,1,-1.2895451535434812,-1.0853239923545481
37,38857,33,2.7,13,170.25,1,0.03661536347629538,-0.9408986021202901
23,25375,20,4.2,11,29.92,1,-1.0659971763644478,-1.441999003452913
44,60253,60,1.6,8,43.24,4,-0.7377090472817307,0.30931850090162333
70,27091,48,1.6,20,10.0,1,1.8945814632920481,-0.49773195157718175
19,57501,64,0.3,12,12.31,4,-0.44356359217213054,-0.35900793363875205
46,53345,30,0.7,4,92.41,1,-1.1859594863857579,-0.44388527044278975
55,53670,73,0.5,11,182.63,4,0.1918830629316955,0.43697495284607835
20,33383,17,2.0,15,124.2,1,0.14945423939278976,-1.8496546303486592
33,166209,100,2.3,7,119.22,3,-0.16560360606882374,2.85684211791051
47,60774,14,8.9,11,50.52,2,-0.5700319754202967,-0.12687059021378175
57,41472,19,0.2,12,33.51,1,0.6047572009928783,-1.0402118660813222
19,57443,71,2.7,12,77.22,4,-0.7272791367966368,0.025473992622050353
34,30801,59,2.2,11,146.3,4,-0.704635392860606,-0.4597518234853788
58,38879,67,2.2,5,54.92,4,-1.4106148934316547,0.5581585911271184
29,200000,97,6.2,11,233.29,3,0.6387101287962648,3.448134168215815
52,30932,44,0.7,19,42.18,1,1.5069389505946365,-0.918437149619547
60,46785,32,0.1,10,16.84,1,0.2324897459175823,-0.5140049941551623
18,37284,11,3.3,11,53.92,1,-0.8238163126573331,-1.657059875589968
62,26270,2,1.3,9,62.0,1,-0.046204365991150055,-1.3893097162429648
32,63111,90,0.1,4,49.48,4,-1.8261647932767344,0.8667575717589777
43,50105,68,0.9,9,253.86,4,-0.46574085104534496,0.1352432034782022
54,84678,17,1.1,14,143.5,1,1.5017835069250338,-0.4777307040680202
38,79725,81,2.9,18,10.0,4,1.0201757118810852,0.7772637021131306
66,84155,92,0.6,8,344.21,4,0.22191305587918164,1.6472950016920305
48,28256,94,1.6,11,10.0,4,-0.7578725080990723,0.5856927527857716
42,72011,40,2.0,9,721.43,0,0.33262699752616826,-0.270805301062817
40,73069,87,1.8,11,38.68,4,-0.3081382820389145,1.0009355131267936
41,26565,46,10.9,14,43.49,2,-1.0453651153772618,0.07737933414119039
55,40490,88,0.1,9,50.8,4,-0.5751664142354022,0.6740451434601904
45,20462,93,9.0,14,86.68,2,-1.1362657175732103,0.9798973134363518
38,73260,4,2.6,13,54.58,1,0.6299576412916513,-1.0392337883768485
60,73058,38,4.8,10,46.52,1,-0.01899355743263714,0.511693083257322
35,115637,63,1.7,18,262.62,3,1.9424918534702738,0.6505619043740657
53,42732,29,1.8,16,107.63,1,1.129515183344069,-0.8718474758592624
52,64272,19,6.3,14,17.28,2,0.4305216934768469,-0.2245953498103594
62,88666,91,6.8,8,132.8,2,-0.7557847064663439,2.3231712359944776
26,31184,29,0.8,12,102.4,1,-0.315002297074519,-1.4839186897386847
70,28464,100,0.7,14,28.38,4,0.42266322550878993,0.9148854091003216
55,31769,35,2.1,8,141.25,1,-0.6182170228526576,-0.5401506299771367
47,39752,70,6.9,13,45.19,2,-0.648071207266955,0.6130110662788528
61,29075,23,1.2,16,41.85,1,1.193459707844891,-1.1281150919809375
51,32601,46,3.2,7,40.5,4,-1.216206190590444,-0.14664499129053196
49,83162,44,3.7,12,10.0,3,0.31067767528309853,0.44765750598002935
20,46267,48,4.5,11,29.02,1,-1.127821804106392,-0.454358401266614
20,58924,52,2.5,16,128.48,1,0.34018036767016796,-0.5852871972173985
45,35227,8,1.5,10,53.15,1,-0.19765185915701458,-1.4205259053367485
61,33866,55,10.2,8,11.68,2,-1.7179248981353115,0.9432035130130063
32,58182,66,2.8,16,173.74,4,0.4985571249310057,-0.0309835578012946
58,52872,77,3.9,15,38.16,4,0.46870471774378625,0.8140341459442647
40,78181,40,1.3,10,12.61,1,-0.033103547076717824,-0.05397011530456948
57,107039,85,3.3,11,770.64,0,1.0516527071043176,1.6804539507015894
28,32375,31,0.9,17,15.43,1,0.6345864253247625,-1.5316746360070286
65,82183,48,0.8,6,156.87,4,-0.0803247921449476,0.7019028541090981
49,25645,100,3.8,8,21.69,4,-1.6712991496775773,1.0385952673843644
53,170121,61,2.2,16,64.26,3,2.4095184940645855,1.998354002581612
50,30583,52,3.4,7,18.49,4,-1.3578506102713281,-0.023800276196536668
41,74189,38,0.9,8,12.34,1,-0.3977734506483293,-0.11103593878830785
56,25531,91,2.7,10,102.17,4,-0.8314469539367595,0.7274705051087643
51,44745,36,1.8,16,88.8,1,1.0358726525714685,-0.6993729251872292
45,123925,87,2.7,13,215.63,3,0.9165029544366613,1.8527086460190918
54,30012,55,1.0,10,52.39,4,-0.37530922632480934,-0.25775934617553986
24,183967,85,3.8,15,784.01,0,2.0383510549606116,2.213014462333394
21,48865,13,4.9,10,75.34,1,-0.9967120523294174,-1.178512349095743
54,88029,37,0.9,13,107.78,3,1.1745452400393688,0.09078482075305869
18,62427,47,1.1,11,10.7,1,-0.566163923175271,-0.5891504067505496
18,64487,90,3.2,12,26.13,4,-0.9212460515327731,0.6482926785448223
64,20833,71,3.6,8,101.86,4,-1.0598990526604504,0.4799429618824444
37,36911,22,3.7,13,49.35,1,-0.13787381252109301,-1.0927798447364085
36,100467,39,3.4,14,68.39,3,0.7695713846558666,0.24254867779897069
46,39871,87,1.5,13,20.5,4,-0.17660574520977815,0.47579033547406363
27,53279,58,1.5,5,63.2,4,-1.7653880009327672,-0.056558251095341336
35,19371,30,0.9,15,62.94,1,0.2807805492413216,-1.5792217532505735
45,35505,18,0.5,8,13.24,1,-0.5920009230653904,-1.182696505002427
52,96165,18,3.5,16,118.04,3,1.6810802367219435,-0.1327479679048914
60,22706,74,0.3,8,10.0,4,-0.8407823528642929,0.2142644845009301
64,75376,39,8.3,11,68.11,2,-0.10828001144043718,0.9485516584521352
48,54538,94,5.3,10,454.28,4,-0.6408705941015528,1.251550505779372
44,42549,26,5.8,10,123.55,2,-0.7217053696462016,-0.4817557587256935
28,41441,71,7.1,12,122.63,2,-1.2148620719810737,0.35409152304655495
66,36511,7,1.6,11,18.6,1,0.4575661885168291,-1.0639989403221484
66,38515,69,5.6,10,456.17,4,-0.272284623248194,0.7426301238413481
55,85634,65,0.5,14,284.88,4,1.362726974505969,0.6022008854032036
22,37826,46,0.1,15,19.84,1,0.1489554950469837,-1.19399257210553
25,145009,18,4.6,8,30.89,3,-0.12628435453718037,0.6181354508209846
51,58672,13,0.2,13,246.06,1,1.1412821405636655,-1.1342559565128634
65,34691,25,13.4,15,471.24,2,0.08086378739790225,0.1834428778851006
69,87905,8,3.4,6,11.97,1,-0.05138599813377028,0.21332244276731047
29,71277,74,4.2,6,16.37,4,-1.7889869057032604,0.9032026318738865
55,18169,32,0.8,12,45.95,1,0.09799367184085697,-1.079985326782617
18,26352,17,3.4,14,10.0,1,-0.46499764509240704,-1.7769561644897056
48,45740,79,0.1,10,55.86,4,-0.3900285569511844,0.37501081503848943
21,18955,79,5.5,8,226.53,4,-2.2316000787122032,0.017447313876262336
66,171839,48,0.6,14,10.0,3,2.57026043642741,1.8817473867876888
62,80285,63,3.6,13,63.59,4,0.6811417991121115,1.024611751228309
67,48630,40,0.8,14,27.16,1,1.0771470178431182,-0.2541765334412975
22,39909,84,0.2,15,390.7,4,0.21821989742189826,-0.3702704668361126
47,34207,15,2.0,13,27.56,1,0.2943842332120191,-1.2883613846620043
41,15086,99,0.6,8,337.91,4,-1.2879655798113951,0.26438261088106774
20,17331,6,3.9,15,26.66,1,-0.29113900124307174,-2.146070870226695
28,153379,94,0.8,11,137.75,3,0.6049677541217087,2.105199944498922
62,126015,63,1.3,10,73.87,3,0.951629523758197,1.6390973996062859
21,34701,8,2.5,7,46.25,1,-1.4764292200782334,-1.6399543793332914
43,84524,95,1.0,16,21.14,4,0.9228784133847586,1.1645820596606997
44,66426,32,1.4,8,80.46,1,-0.3756157703428181,-0.3017690254077653
63,71294,45,5.1,9,32.18,2,-0.2795614310554645,0.7801716683284955
60,20845,52,0.6,9,23.86,4,-0.5117484185870941,-0.3605611232259291
44,16565,79,0.3,5,319.66,4,-1.623572308532775,-0.048594206324289506
59,99663,82,1.2,6,105.32,4,-0.362475644746025,1.7548388247401334
68,15000,13,1.7,14,118.2,1,0.8652101275454294,-1.3707660929063519
67,44850,24,2.3,5,34.13,1,-0.8196413517582816,-0.20576287388145123
23,39315,40,1.4,10,43.68,1,-0.8964733687418233,-0.9825694119924058
32,37194,14,4.7,10,40.52,1,-0.913666028944085,-1.1516055673511698
70,59199,92,0.1,13,81.83,4,0.8024088055448041,1.172925443939101
47,32644,75,1.7,11,117.94,4,-0.4809874575690318,0.14930506679371539
59,62158,70,1.4,8,52.65,4,-0.419868549158841,0.8263362037009196
54,53353,62,3.1,8,21.09,4,-0.8174712192702946,0.5845190144099327
54,172687,89,10.2,7,136.0,3,-0.45682604217171136,3.8560434772933556
59,21348,61,2.1,15,56.83,4,0.4521022805297498,-0.24681727370028742
54,49889,1,13.0,13,10.0,2,-0.5802902743706577,-0.14149626140247837
52,63500,89,1.1,13,10.0,4,0.2831075490448116,0.9739493074126581
40,42030,66,0.1,15,78.06,4,0.5073369447170202,-0.34298127563516523
23,21977,32,0.5,8,20.18,1,-1.3682859643020666,-1.4577710570752183
21,104220,13,1.5,16,91.59,3,1.3369136556174888,-0.8698963312985253
35,60003,33,1.1,11,21.53,1,-0.0896123395422055,-0.6657782421531703
26,22922,32,0.3,18,64.06,1,0.7802194682297722,-1.8115485695190452
66,63780,56,1.7,12,34.67,4,0.618370599860656,0.5217165801535563
46,136072,24,1.2,12,446.89,3,1.8005491413766213,0.34656723126967104
30,47964,91,0.4,10,170.78,4,-0.7907598542741693,0.3657112922827649
64,48955,4,1.1,18,275.0,1,2.304016947484012,-1.3883284710110078
69,125593,88,6.5,15,56.2,3,1.2616617089255553,2.6956329652917472
34,27385,23,1.1,8,146.47,1,-0.9287556493551468,-1.3782183733703568
62,138210,29,3.8,14,60.95,3,1.864812708609168,1.1141005705376452
49,87881,98,2.8,14,318.46,4,0.7469186523463124,1.5456847989293672
65,28154,21,1.7,12,50.05,1,0.43509537472236615,-0.9179852169979476
39,32828,30,0.8,10,10.21,1,-0.49662089405175364,-1.0893003649633788
21,35778,90,1.4,12,10.0,4,-1.01775313382594,0.06763135227938659
22,16315,20,2.7,15,404.23,1,0.13874381185644954,-2.0484972389545457
54,57313,16,1.3,13,96.95,1,0.8913640896180444,-0.8644703856872376
58,28929,67,0.7,11,104.91,4,-0.10705134791743406,-0.0018513744146408146
66,58567,49,0.4,13,326.22,4,1.2461068515981286,-0.007695901585041318
30,22593,58,6.4,12,10.0,2,-1.33047267440644,-0.2544750514619692
51,85289,44,1.7,13,35.51,3,0.8494426689232879,0.26912328925377127
62,76311,25,2.9,12,41.13,1,0.7961139398896521,0.02008607165327796
39,32095,23,2.0,9,133.05,1,-0.6767293208118521,-1.1567513020330507
70,60827,59,6.2,17,23.78,2,1.0945925335035658,0.8800743380374992
40,51521,1,2.4,13,12.91,1,0.40580701287939347,-1.428827695642391
68,119297,97,2.0,15,12.78,3,1.5883380954533326,2.359511017716659
20,26383,15,7.8,8,216.87,2,-1.9361706757807384,-1.1930274071739735
59,44739,81,3.8,13,22.4,4,-0.04781015674846157,0.8712971591757525
51,33375,98,0.4,11,28.15,4,-0.49404895062249066,0.6910962511916893
49,50356,81,0.6,10,116.91,4,-0.3258858463072958,0.5426516132041301
62,67505,52,4.6,9,23.6,4,-0.3543009472383133,0.8236950755594421
68,33153,58,5.4,16,10.0,4,0.5872454428484356,0.34027541576984205
66,39400,41,2.4,16,10.0,1,1.1193919594922659,-0.30647213985388083
38,87520,44,2.4,3,51.0,4,-1.4883357355870939,0.5228784746049311
63,110679,4,3.0,15,99.17,3,2.069239620504907,-0.045817634094370445
61,65914,77,1.7,14,42.83,4,0.7730522388439125,0.8932557586200115
38,45126,68,3.4,10,91.52,4,-0.9008876588543548,0.23786723844339577
61,42622,7,0.3,11,10.0,1,0.5708499284351919,-1.1826156949256141
28,68109,46,9.8,10,10.0,2,-1.5103071284383789,0.5671216671993226
56,56199,9,4.2,10,816.25,0,0.7215120510530157,-0.8755765641260448
21,18226,87,3.0,17,239.69,4,-0.18838615869090988,-0.40403888184366316
68,69108,33,1.1,11,137.38,1,0.8864329458422932,0.027949414116577077
18,29250,33,0.5,18,24.74,1,0.6095399432103483,-1.7946109734079343
45,20948,84,1.6,11,41.03,4,-0.809445103478276,0.1618986434641464
41,18015,4,3.3,10,54.49,1,-0.6920777378627857,-1.6847264044270174
52,43059,65,3.0,17,264.33,4,1.030426694531128,0.008405323972577969
30,26637,34,1.4,9,88.53,1,-1.0086192453157954,-1.1832887110638748
64,15000,91,2.9,12,102.63,4,-0.4077607898486801,0.6445255294676713
51,39534,85,5.0,14,44.65,4,-0.25070400749629695,0.8146095625197787
28,36521,88,0.1,13,141.34,4,-0.34976741389222643,-0.060951108743608325
